,평점,본문
333,4,저렴하게 잘 샀습니다좋아요요즘 장마라 ㅜㅜ해뜨면 발라주려구요ㅎ
334,4,향이 좀 있는게 신경쓰이는거 빼곤 괜찮아요향이 좀 있는게 신경쓰이는거 빼곤 괜찮아요
335,5,용량이 많아서 좋네요 편하게 잘 쓰고있어요용량이 많아서 좋네요 편하게 잘 쓰고있어요
336,5,늘사용하던거에요 선밤이 사이즈가작아요늘사용하던거에요 선밤이 사이즈가작아요
337,5,2세트샀더니 썬크림부자됨빠바상품권도 주심
338,5,가격이 착해요여러개 한꺼번에 샀어요가격이 착해요여러개 한꺼번에 샀어요
339,5,늘 쓰던거에요 향도 좋고 잘 발려요늘 쓰던거에요 향도 좋고 잘 발려요
340,5,최고예요늘 쓰는거에요 이만한게 없어요
341,5,썬크림 정착했읍니다 짱좋음썬크림 정착했읍니다 짱좋음
342,5,늘 쓰던거라 무난하고 좋아요늘 쓰던거라 무난하고 좋아요
343,5,배송빠르고 조아요 잘쓸게요배송빠르고 조아요 잘쓸게요
344,3,늘쓰던제품이고 무난해요늘쓰던제품이고 무난해요
345,5,큰박스에 썬크림 두개큰박스에 썬크림 두개
346,5,괜찮아요 잘쓸게요괜찮아요 잘쓸게요
347,5,백탁도 자연스럽고 지속력도 괜찮고 건조하지도 기름지지도 않아서 몇년째 쓰는 제품이에요 마트에서 두개사면 이만원인데 여기서 주문하니까 엄청 싸네요 다 쓰면 또 여기서 주문할겁니당 짱백탁도 자연스럽고 지속력도 괜찮고 건조하지도 기름지지도 않아서 몇년째 쓰는 제품이에요 마트에서 두개사면 이만원인데 여기서 주문하니까 엄청 싸네요 다 쓰면 또 여기서 주문할겁니당 짱
348,5,물건 잘 받았습니다 아이들 사용하기 위해서 구매 했습니다 순하고 좋은 거 같아요 다음에 또 주문 할께요
349,5,다른 선크림은 못쓰고 이것만 사서 쓰네요 배송도 빨라요다른 선크림은 못쓰고 이것만 사서 쓰네요 배송도 빨라요
350,4,좋아요늘 쓰던 제품이예요아이와 어른이 같이 쓰기 좋아요
351,4,만족합니다 맘에듭니다만족합니다 맘에듭니다
352,5,저렴하게 샀네요 아이가 좋아해서 재구매합니다저렴하게 샀네요 아이가 좋아해서 재구매합니다
353,5,빨리왔어요매번 쓰던거 싸게 구입했습니다빨리왔어요매번 쓰던거 싸게 구입했습니다
354,5,온 가족이 그린핑거 하나로 만족하며 씁니다온 가족이 그린핑거 하나로 만족하며 씁니다
355,4,아직 사용 안해봤는데 여름에 좋을거같아요아직 사용 안해봤는데 여름에 좋을거같아요
356,5,항상 쓰는 제품입니다 너무 좋아요항상 쓰는 제품입니다 너무 좋아요
357,4,저렴하고 배송  빠르고 좋아요저렴하고 배송  빠르고 좋아요
358,5,좋아요싸고 배송빠르고 너무좋아요
359,5,어린이집용으로 구매했어용어린이집용으로 구매했어용
360,5,선티슈까지줘서한번에 해결이네요 좋아요
361,5,잘쓰고 있어요 좋아요잘쓰고 있어요 좋아요
362,5,항상 사용하는 제품입니다특히 가격이 만족스럽습니다항상 사용하는 제품입니다특히 가격이 만족스럽습니다
363,5,친구의 추천으로 아이들 바르려고 구입했어요저렴하고 빠른 배송 굿입니다친구의 추천으로 아이들 바르려고 구입했어요저렴하고 빠른 배송 굿입니다
364,5,잘 받았어요우리 아이 늘 사용하는 썬크림이에요 잘 쓰겠습니다
365,4,매번 쓰던 썬크림 아이들한테 자극없고 좋아요!매번 쓰던 썬크림 아이들한테 자극없고 좋아요!
366,5,발림성 좋고 냄새도 좋아요 잘쓰겠습니다발림성 좋고 냄새도 좋아요 잘쓰겠습니다
367,5,썬크림 좋네요 끈적임 없구요보습도 좋아요 향도 좋구요
368,5,배송 빠르고 만족합니다배송 빠르고 만족합니다
369,5,잘쓰고있어요m  잘쓰고있어요m  
370,4,발림성 좋고 부드러워요순해서 잘 사용하고 있어요 항상 애용합니다 ㅎㅎ발림성 좋고 부드러워요순해서 잘 사용하고 있어요 항상 애용합니다 ㅎㅎ
371,5,배송빠르고 좋아요트러블없어서 항상 쓰는 제품이에요 배송빨라요 유통기한 참고하세요
372,5,매번 사용하는 제품이라 잘 쓸께요 빠른배송도 감사해요매번 사용하는 제품이라 잘 쓸께요 빠른배송도 감사해요
373,5,늘 쓰던 썬크림인데 저렴하게 사서 좋아요ㅎㅎ늘 쓰던 썬크림인데 저렴하게 사서 좋아요ㅎㅎ
374,5,좋아요좋아요 굿입니다 좋아요
375,5,찐득하지않아서좋아요   발림성도좋고찐득하지않아서좋아요   발림성도좋고
376,4,좋다고 소문만 들었는데 처음 써봐요좋다고 소문만 들었는데 처음 써봐요
377,5,부드럽게 잘 발리고 좋아요부드럽게 잘 발리고 좋아요
378,5,잘발리고 안끈적해서 좋아요잘발리고 안끈적해서 좋아요
379,5,저렴하게 잘 구입했어요저렴하게 잘 구입했어요
380,5,항상 쓰는 제품 잘 샀습니다항상 쓰는 제품 잘 샀습니다
381,5,순해요굉장히 순하고 좋습니다!!
382,5,가격대비 만족입니다가격대비 만족입니다
383,5,좋아요어직 애들한테발라주진않고 손등에 발라봤는게 괜찮은것 같아요
384,5,잘 받았습니다세일해서 잘 샀어요
385,5,늘 이거만 씁니다 아이들과 저도 같이 바릅니다 넘 좋아요ㅎ좋은가격에 사서 만족합니다늘 이거만 씁니다 아이들과 저도 같이 바릅니다 넘 좋아요ㅎ좋은가격에 사서 만족합니다
386,5,썬크림은 그린핑거만 써요 다른제품 사줬는데 아이가 그썬크림은 그린핑거만 써요다른제품 사줬는데 아이가 그린핑거가 훨씬 좋다네요그래서 또 샀습니다
387,5,최고예요아이들 썬크림으로 샀는데 저도 함께 바르고있어요바르면 안색이 톤업되네요ㅋ피부가 민감한데 트러블없이 이용하고 있어요향은 강한 편이지만 싫어하지 않는 향이라 좋아요
388,5,유통기한 22년 8월입니다 초딩아이들과 같이 쓰고 있어유통기한 22년 8월입니다초딩아이들과 같이 쓰고 있어요순하고 향도 많이 안나고 좋아요저렴하게 잘 구매한것같아 만족합니다
389,5,늘 사용해요 애기만 쓰다가 엄마도 함께 사용늘 사용해요 애기만 쓰다가 엄마도 함께 사용
390,5,빠른 배송 저렴한 가격  이 보다 좋은 수는 없는 제품빠른 배송 저렴한 가격  이 보다 좋은 수는 없는 제품아기 때부터 중학생인 딸이  지금까지 쓰는 제품이에요
391,5,늘 쓰던제품아이들 썬크림은 항상 이걸 써요축구 하는 아들래미둘 한테 딱이에요
392,5,눈따가움이 적어 구매했어요 배송도빠르고 좋아요눈따가움이 적어 구매했어요 배송도빠르고 좋아요
393,5,최고예요아이가 쓰려고 샀는데 피부가 뒤집어져 할수없이 제가 쓰는데 좋아서 계속 이것만 써요
394,5,몇년째 쓰고 있어요  아이들과 쓰기 좋습니다몇년째 쓰고 있어요  아이들과 쓰기 좋습니다
395,3,캠핑가서 발랐는데 잘 발라지고 좋네요캠핑가서 발랐는데 잘 발라지고 좋네요
396,5,잘 도착했어요원래 사용하던 제품아이가 편하대요
397,5,그린핑거 좋아요아이들이 향을 좋아하네요 만족해요
398,5,발림성 최고예요 ㅠㅠ향도 좋아요에발림성 최고예요 ㅠㅠ향도 좋아요에
399,5,여름 나기 위해 4개 주문했어요여름 나기 위해 4개 주문했어요
400,5,매우 만족해서 재구매했어요매우 만족해서 재구매했어요
401,5,늘 사용하는거 저렴히 구입늘 사용하는거 저렴히 구입
402,4,저렴하게 구입해서 좋아요저렴하게 구입해서 좋아요
403,5,잘쓰고있어요감사합니다잘쓰고있어요감사합니다
404,5,여름되면  늘쓰는  재품여름되면  늘쓰는  재품
405,5,베송도 빠르고 좋아요베송도 빠르고 좋아요
406,5,잘쓰겠습니다감사합니다잘쓸께요
407,4,잘 받았습니다 ㅎㅎ잘 받았습니다 ㅎㅎ
408,5,이건늘써요아이들향도좋고순해요하나누락되와서당황했는데친절히바로보내주셔서감사합니다이건늘써요아이들향도좋고순해요하나누락되와서당황했는데친절히바로보내주셔서감사합니다
409,4,늘 쓰는 제품이예요  발랐을때 얼굴이 뽀얗게 보이긴하늘 쓰는 제품이예요  발랐을때 얼굴이 뽀얗게 보이긴하지만 발림성도 좋고 향도 괜찮아요
410,5,잘 쓸게요늘 쓰던 거 다시 구매 했어요 배송 빨랐어요
411,5,배송 빨라요 적당히 촉촉하고 유분기도 살짝 잡아주고 완전 만족하고 가격도 착하고 좋네용ㅎㅎ배송 빨라요 적당히 촉촉하고 유분기도 살짝 잡아주고 완전 만족하고 가격도 착하고 좋네용ㅎㅎ
412,5,아기 발라 주려고 샀는데 제가 더 많이 쓰네요  매번 주문 합니다 순해요아기 발라 주려고 샀는데 제가 더 많이 쓰네요  매번 주문 합니다 순해요
413,5,향도 좋고 더운날 끈적이지 않네요 아이가 직접 눌러 바를수있어요향도 좋고 더운날 끈적이지 않네요 아이가 직접 눌러 바를수있어요
414,5,좋아요백탁현상 없이 잘 발리고 향도 좋네요클렌징티슈사은품도 좋아요
415,5,배송빨라요 아직 사용전이지만 아이한테 잘 맞았으면 좋겠어요배송빨라요 아직 사용전이지만 아이한테 잘 맞았으면 좋겠어요
416,5,아주아주마음에들어요아주아주마음에들어요
417,5,좋아효 이것만 바르고 나가도 화장했냐고 물어보고 피부좋아보인다고 많이 들었어요좋아효 이것만 바르고 나가도 화장했냐고 물어보고 피부좋아보인다고 많이 들었어요
418,5,좋아요 아이들 피부 타지않게 매일 발라주고 있습니다좋아요 아이들 피부 타지않게 매일 발라주고 있습니다
419,5,여름되면 한번씩 쓰는거라 만족하면서 사용중이빈다여름되면 한번씩 쓰는거라 만족하면서 사용중이빈다
420,4,저렴한가격에 어른 아이 같이사용하려고 주문했어요저렴한가격에 어른 아이 같이사용하려고 주문했어요
421,5,좋아요중복쿠폰으로 저렴하게 구입 사은품까지 좋아요
422,4,작년에쓰고  재구매아이 어른 같이 쓰기좋아요사은품도 감사해요
423,5,끈적임도 없고 흡수도 잘되서 이제품만 쓰네요끈적임도 없고 흡수도 잘되서 이제품만 쓰네요
424,4,어른들이 써도 너무 좋아서 또 구매하였습니다어른들이 써도 너무 좋아서 또 구매하였습니다
425,3,배송이빠른편입니다어른이쓰기도괞찬아요배송이빠른편입니다어른이쓰기도괞찬아요
426,4,아직 써 보진 않았지만 상태는 괜찮아요아직 써 보진 않았지만 상태는 괜찮아요
427,5,잘받았습니다사용해보니 좋네요저렴하게 구입했어요
428,5,눈안따갑고 좋으네요 발림성도 좋구요눈안따갑고 좋으네요 발림성도 좋구요
429,4,배송빠르고 저렴하고 좋네용ㅎ배송빠르고 저렴하고 좋네용ㅎ
430,5,많이 끈적거리지 않아 좋아요많이 끈적거리지 않아 좋아요
431,5,늘 쓰던거라 쓰켰어요 좋아요늘 쓰던거라 쓰켰어요 좋아요
432,5,순하고 냄새가 많이 안남순하고 냄새가 많이 안남
433,5,좋아요이것만 사용합니다
434,5,아이들과 함께 사용하는데 너무 좋아요백탁현상 없이 산뜻하게 마무리 되어 매번 이것만 사용하게 되네요아이들과 함께 사용하는데 너무 좋아요백탁현상 없이 산뜻하게 마무리 되어 매번 이것만 사용하게 되네요
435,5,잘 샀어요야외놀이 자주 하는 요즘 저렴하게 구매해서 잘 쓰고 있어요 잘 안지워져서 같이 보내 준 클렌징티슈 필수네요
436,4,선크림 선크림 2개랑 티슈 들어 있어서 유용하게 사용 할 듯요피부가 민감한 딸 아이 이 제품 사용하니까 좋다고 하네요 배송도 빠르고 상품도 만족합니다
437,5,순하고 향도 좋고다른 제품은 애들이 쓰면 뭐 나고 그랬는데 이건 괜찮아요 이것만 써요
438,4,좋아요생각보다는 끈적이지 않아요 선로션이 넘 약한가 싶어서 구매했어요
439,5,항상 애기가 10년째 이거 써여 믿고 쓰니까 잘 만들어주세요항상 애기가 10년째 이거 써여 믿고 쓰니까 잘 만들어주세요
440,5,아직 써보진않앗지만 배송도빠르고 저렴하게 구입잘햇네요아직 써보진않앗지만 배송도빠르고 저렴하게 구입잘햇네요
441,4,잘 발려요 자외선 차단 효과도 기대해봅니다잘 발려요 자외선 차단 효과도 기대해봅니다
442,5,썬크림늘 쓰던 썬크림입니다올해도 잘써볼께요
443,5,부드럽고 좋아요 잘 쓸께요 감사합니다부드럽고 좋아요 잘 쓸께요 감사합니다
444,5,향도 좋고 끈적임 없어 이거로 쓰네요향도 좋고 끈적임 없어 이거로 쓰네요
445,4,순해서  좋아요 거의 다 써가네요순해서  좋아요 거의 다 써가네요
446,5,썬크림 잘사용하고있어요항상 쓰던건라 믿고 쓰고 있어요
447,5,빠른배송 좋은 가격 굿입니다빠른배송 좋은 가격 굿입니다
448,4,너무 기름지지 않고 좋아요너무 기름지지 않고 좋아요
449,5,좋아요저렴하게 구매해서 좋아요
450,5,가격저렴하고 향도 좋아요가격저렴하고 향도 좋아요
451,4,항상쓰는 제품입니다항상쓰는 제품입니다
452,5,만족해요가격대비 만족해요
453,5,배송이 빠릅니다배송이 빠릅니다
454,5,그린핑거 크림 쓰고있어서 선크림도 구매해봤어요 배송은 조금 느렸어요ㅠ그린핑거 크림 쓰고있어서 선크림도 구매해봤어요 배송은 조금 느렸어요ㅠ
455,4,처음 구매해봅니다기존에 아이 쓰던게 있는데 그린핑거 가격이 저렴하기도해서 처음 구매해봅니다 아이 피부에 잘 맞았으면 좋겠네요
456,5,만족합니다 배송도빠르고 감사합니다만족합니다 배송도빠르고 감사합니다
457,5,끈적임이 없어서 좋아요저희 가족은 다 그린핑거만 사용합니다끈적임이 없어서 좋아요저희 가족은 다 그린핑거만 사용합니다
458,5,상품의 질이 매우뛰어납니다 매상품의 질이 매우뛰어납니다 매우 만족하고 있으며 추후에 반드시또 구매하겠습니다양질의 상품을 배송해주셔서 감사합니다또 주문할께요상품의 질이 매우뛰어납니다 매우 만족하고 있으며 추후에 반드시또 구매하겠습니다양질의 상품을 배송해주셔서 감사합니다또 주문할께요
459,5,빠른배송에 저렴한 가격으로 구매해서 좋아요빠른배송에 저렴한 가격으로 구매해서 좋아요
460,5,잘받았어요!순해서 좋던데 잘 사용할게요ㅎㅎ잘받았어요!순해서 좋던데 잘 사용할게요ㅎㅎ2개의 포토리뷰2개의 포토리뷰
461,5,최고예요늘 애용중인 제품입니다 마음에 들어요
462,5,재구매했어요 잘 사용중에 있습니다재구매했어요 잘 사용중에 있습니다
463,4,배송도 빠르고 마음에 들어요배송도 빠르고 마음에 들어요
464,5,아리을한테 좋을고 같아요아리을한테 좋을고 같아요
465,5,배송 빠르고 상품 좋아요배송 빠르고 상품 좋아요
466,5,좋아요어른도 같이 써요어어
467,5,좋아요ㅡ잘받았어요ㅡ여름대비 선크림장만했네요아직안썼는데 괜찮을것같네요ㅡ
468,5,순하구 좋대요남편이 매일 발라요어른 썬크림은 얼굴이 뒤집어 지고 해서 항상 구매하는 제품입니다사은품 클렌징티슈 감사합니다
469,5,발림성도 좋고 백탁현상 없이 깔끔하게 흡수되어 매번 이것만 쓰고 있습니다중학생 딸도 예민한 피부인데 이 제품은 자극없이 순하다며 애용하고 있네요발림성도 좋고 백탁현상 없이 깔끔하게 흡수되어 매번 이것만 쓰고 있습니다중학생 딸도 예민한 피부인데 이 제품은 자극없이 순하다며 애용하고 있네요
470,4,좋아요아이라 썬크림쓰고 클렌징할때 힘들었는데 클렌징티슈까지 와서 좋아요
471,5,썬크림 2개 사은품 굿아가들거라그런지 귀여워요  사은품 센스돋습니당좋아요 꾹꾹 입니다
472,5,배송 빨리 해주셔서 감사합니다배송 빨리 해주셔서 감사합니다물티슈도 유용하게 쓰네요
473,5,언제나 그렇듯  그린핑거만6년째 그린핑거 제품들만 사용하고잇는 삼남매들은 그린핑거만 좋아해요
474,5,추천을 많이하는 선크림이라 구매했어요 전 아직 써보진 추천을 많이하는 선크림이라 구매했어요전 아직 써보진 않았지만 부디괜찮기를 바라요
475,5,늘 쓰는 선크림입니다발림성좋고 순하고 백탁현상 예쁘게 있고 가격이 싸요늘 쓰는 선크림입니다발림성좋고 순하고 백탁현상 예쁘게 있고 가격이 싸요
476,5,배송빠르고 좋아요ㅎㅎ배송빠르고 좋아요ㅎㅎ
477,5,좋아요배송 빠르고 저렴합니다아직 사용 전이나 전에 써보니 괜찮두라구요
478,5,좋아요!늘 쓰던건데 저렴히 잘 샀어요 유통기한도 내년까지네요
479,5,믿고 사는  그린핑거에요몇통째 쓰고 있어요믿고 사는  그린핑거에요몇통째 쓰고 있어요
480,5,마음에 들어요햠도 좋고 부드럽게 발려서 좋아요감사해요
481,5,좋아요아이들 쓰려고 샀어요배송 빠르고 좋아요
482,5,늘쓰는 제품입니다순해서 좋아요늘쓰는 제품입니다순해서 좋아요
483,4,아직 사용전이긴 하지만 믿어요아직 사용전이긴 하지만 믿어요
484,5,곧 여름이 다가와서 미리 준비했네요11할때 저렴히 사서 좋아요
485,5,ㅎ아지 안써봤는데 좋겠죠?ㅎㅎ
486,5,늘 쓰는제품이예요 좋아요늘 쓰는제품이예요 좋아요
487,5,여름마다  쓰는제품이예요여름마다  쓰는제품이예요
488,5,올여름 잘 쓸 것 같아요!올여름 잘 쓸 것 같아요!
489,4,잘받았습니다아직 사용전이지만  가족 모두 함께 사용하기 좋을듯 하네요  잘쓸께요
490,5,썬크림야외놀이 썬크림 매번 요것만 사용합니다아들 6학년인데 아직까지는 좋네요잘받았습니다 잘받았습니다 잘받았습니다
491,4,좋아요향도 괜찮고 끈적끈적한 느낌도 없어서 바르기 좋아요
492,5,옥션이 제일 저렴해서 구매했습니다 예전에 사용했었던 제옥션이 제일 저렴해서 구매했습니다 예전에 사용했었던 제품이라 다시 써보려고 구매했는데 만족합니다 ! 11이어서 하나는 제가 쓰고 하나는 엄마 드렸네요ㅎㅎ
493,5,좋아요올여름 잘쓸게요 사홋귿솧늣ㅇㄱㄷㅅㄴㅅㅇㄴㄷ
494,5,여름되면 늘 구매아빠 엄마 누나 동생 모두 함께 사용해요발림도 좋고 톤업되는 기분도 둘고여름되면 늘 구매아빠 엄마 누나 동생 모두 함께 사용해요발림도 좋고 톤업되는 기분도 둘고
495,5,이제품 출시부터 써오고 있어요그린핑거가 우리 첫째가 아기였을때 런칭 되었는데 야외놀이 썬로션 나올때부터 첫째 중딩된 지금까지 쓰고 있어요순하고 차단력도 있는거 같아요 향도 좋구요 사은품도 감사합니다
496,5,배송빠르고 포장 꼼꼼히잘해주셧어요늘쓰는제품이라 저렴하게 잘구입했어요 유동기한 넉넉한제품 잘쓸게요배송빠르고 포장 꼼꼼히잘해주셧어요늘쓰는제품이라 저렴하게 잘구입했어요 유동기한 넉넉한제품 잘쓸게요
497,5,우리 아이에게 요것만 맞네요제일 순한듯요 굿입니다우리 아이에게 요것만 맞네요제일 순한듯요 굿입니다
498,5,사계절 내내 잘 쓰고 있어요 판매처마다 한개 9000원 하는곳도 있고 가격이 너무 다른데 저렴하게 샀어요 눈에 자극도 없고 막 발라도 잘 스며들고 화장전 사용하면 베이슬로도 손색이사계절 내내 잘 쓰고 있어요 판매처마다 한개 9000원 하는곳도 있고 가격이 너무 다른데 저렴하게 샀어요 눈에 자극도 없고 막 발라도 잘 스며들고 화장전 사용하면 베이슬로도 손색이 없어요 늘 챙겨놓는제품입니다 잘쓸께요
499,4,순한 것 같아요부드럽게 발리고 백탁현상 없어요 썬크림 특유위 향이 덜하고 복숭아향이 좋네요
500,5,좋아요전 피부 안좋아서 아무거나 바르면 트러블이 생기는데이건 안그러니까 넘 좋아요
501,5,조아요저렴해요 바이파세요 조으네요 조아이ㅡ
502,5,잘받았습니다아기외출할때바르면좋을거같아요
503,5,좋다해서 샀어요여름용으로요좋다해서 샀어요여름용으로요
504,5,선썬크림 바르고 자외선 보호해요
505,5,굳굳 계속해서 사용중입니다굳굳 계속해서 사용중입니다
506,4,향이 좋고 발림성도 좋아여향이 좋고 발림성도 좋아여
507,5,좋아요배송 빠르고 향도 괜찮아요 클렌징 티슈까지 같이 보내주셔서 감사합니다
508,5,배송 정말 빠르네요아직 사용전이지만 믿고 주문했습니다배송 정말 빠르네요아직 사용전이지만 믿고 주문했습니다
509,5,사용하고 좋아서 재구매하려고 매장 방문했더니 없어져서 이번엔 인터넷으로 구입하였습니다 오래오래 파세요ㅠㅠ 또올꺼예요!사용하고 좋아서 재구매하려고 매장 방문했더니 없어져서 이번엔 인터넷으로 구입하였습니다 오래오래 파세요ㅠㅠ 또올꺼예요!
510,5,5년 이상 꾸준히 사용하고 있는 썬크림입니다처음엔 아이를 위해 사용하기 시작했다가 이젠 아이와 제가 함께 사용하고 있어요향도 좋고 순해서 앞으로 단종되지 않는한 그린핑거 제품을5년 이상 꾸준히 사용하고 있는 썬크림입니다처음엔 아이를 위해 사용하기 시작했다가 이젠 아이와 제가 함께 사용하고 있어요향도 좋고 순해서 앞으로 단종되지 않는한 그린핑거 제품을 계속 사용할 것 같아요
511,5,잘쓰고있습니다 감사합니다잘쓰고있습니다 감사합니다
512,5,좋아요미리 준비했어요 이상없이 빠르게 잘받았습니다!!! 사은품도 좋아요
513,5,좋아요이번 여름동안 쓰게 넉넉히 샀네요 클렌징 티슈도 있고 더 좋아요 ㅋ
514,5,첫썬크림으로 그린핑거 썻어요발림이 밀리거나 백탁아니에요첫썬크림으로 그린핑거 썻어요발림이 밀리거나 백탁아니에요
515,4,잘 받았어요 유통기한이 생각보다 길진 않은데 할 수 없지요잘 받았어요 유통기한이 생각보다 길진 않은데 할 수 없지요
516,5,부드럽고촉촉하게 피부에 잘 스며들어 만족합니다
517,4,잘쓸게요여름철 아이 피부보호를 위해 구매해요
518,5,좋아요믿고쓰는제품올여름잘쓸게요
519,5,저렴하게 잘 샀어요행사할때 잘 구매했어요
520,3,아기용이라 순해서 구매아기용이라 순해서 구매
521,5,그린핑거 썬크림 좋아요그린핑거 썬크림 좋아요
522,5,부드럽게 잘 발려요부드럽게 잘 발려요
523,5,끈적이지 않고 좋네요쿠션으로만 쓰다가 너무 헤퍼서 크림으로 샀어요 좋네요 양도 많고 ㅋ
524,5,매일 쓰고 있어요매일 쓰고 있어요
525,4,잘 받았습니다 잘 받았습니다잘 받았습니다 잘 받았습니다
526,5,평이 좋아서 사봤어요 아이한테 잘 맞았으면 좋겠어요평이 좋아서 사봤어요 아이한테 잘 맞았으면 좋겠어요
527,5,재구매 백탁이나 밀림 없어요초등학생 딸이 타제품 쓰면서 얼굴이 울긋불긋해져서  이걸로 쓴 이후론 아무 이상 없어요 저도 쓰구요
528,5,시즌이 아닌지 대형마트에는  없더라구요  딱 필요했는데 정말 잘  쓸께요좋아요시즌이 아닌지 대형마트에는  없더라구요  딱 필요했는데 정말 잘  쓸께요좋아요
529,5,어른 아이모두 함께 바르려고 구입했어요하얀색 크림입니다
530,5,순해서 일년 내내 발라요끈적한 정도도 맘에 들어요순해서 일년 내내 발라요끈적한 정도도 맘에 들어요
531,5,선크림 이제 발라야겠어요날이 점점 뜨거워져서 산책할때  발라줘야겠어요
532,4,좋아요매년 우리 아이들 선크림은 요걸로 써요
533,4,항상 사용하는 제품이어서 잘 쓸게요항상 사용하는 제품이어서 잘 쓸게요
534,5,구매후기가격 저렴하고 배송 겁나 빠르고 유통기한까지 좋음ㅋ2021년 11월 7일까지
535,5,배송도 빠르고 아이도 좋아하네요배송도 빠르고 아이도 좋아하네요
536,5,아이들 바르기 순하고 좋아요아이들 바르기 순하고 좋아요
537,5,항상 쓰던거라 믿고 사용해요항상 쓰던거라 믿고 사용해요
538,5,조아요잘 받았습니다 잘 사용할께요
539,5,연하고 밀착감이ㅣ 좋아요연하고 밀착감이ㅣ 좋아요
540,5,선티슈까지줘서한번에 해결이네요 좋아요
541,5,잘쓰고 있어요 좋아요잘쓰고 있어요 좋아요
542,5,항상 사용하는 제품입니다특히 가격이 만족스럽습니다항상 사용하는 제품입니다특히 가격이 만족스럽습니다
543,5,친구의 추천으로 아이들 바르려고 구입했어요저렴하고 빠른 배송 굿입니다친구의 추천으로 아이들 바르려고 구입했어요저렴하고 빠른 배송 굿입니다
544,5,잘 받았어요우리 아이 늘 사용하는 썬크림이에요 잘 쓰겠습니다
545,4,매번 쓰던 썬크림 아이들한테 자극없고 좋아요!매번 쓰던 썬크림 아이들한테 자극없고 좋아요!
546,5,발림성 좋고 냄새도 좋아요 잘쓰겠습니다발림성 좋고 냄새도 좋아요 잘쓰겠습니다
547,5,썬크림 좋네요 끈적임 없구요보습도 좋아요 향도 좋구요
548,5,배송 빠르고 만족합니다배송 빠르고 만족합니다
549,5,잘쓰고있어요m  잘쓰고있어요m  
550,4,발림성 좋고 부드러워요순해서 잘 사용하고 있어요 항상 애용합니다 ㅎㅎ발림성 좋고 부드러워요순해서 잘 사용하고 있어요 항상 애용합니다 ㅎㅎ
551,5,배송빠르고 좋아요트러블없어서 항상 쓰는 제품이에요 배송빨라요 유통기한 참고하세요
552,5,매번 사용하는 제품이라 잘 쓸께요 빠른배송도 감사해요매번 사용하는 제품이라 잘 쓸께요 빠른배송도 감사해요
553,5,늘 쓰던 썬크림인데 저렴하게 사서 좋아요ㅎㅎ늘 쓰던 썬크림인데 저렴하게 사서 좋아요ㅎㅎ
554,5,좋아요좋아요 굿입니다 좋아요
555,5,찐득하지않아서좋아요   발림성도좋고찐득하지않아서좋아요   발림성도좋고
556,4,좋다고 소문만 들었는데 처음 써봐요좋다고 소문만 들었는데 처음 써봐요
557,5,부드럽게 잘 발리고 좋아요부드럽게 잘 발리고 좋아요
558,5,잘발리고 안끈적해서 좋아요잘발리고 안끈적해서 좋아요
559,5,저렴하게 잘 구입했어요저렴하게 잘 구입했어요
560,5,항상 쓰는 제품 잘 샀습니다항상 쓰는 제품 잘 샀습니다
561,5,순해요굉장히 순하고 좋습니다!!
562,5,가격대비 만족입니다가격대비 만족입니다
563,5,좋아요어직 애들한테발라주진않고 손등에 발라봤는게 괜찮은것 같아요
564,5,잘 받았습니다세일해서 잘 샀어요
565,5,늘 이거만 씁니다 아이들과 저도 같이 바릅니다 넘 좋아요ㅎ좋은가격에 사서 만족합니다늘 이거만 씁니다 아이들과 저도 같이 바릅니다 넘 좋아요ㅎ좋은가격에 사서 만족합니다
566,5,썬크림은 그린핑거만 써요 다른제품 사줬는데 아이가 그썬크림은 그린핑거만 써요다른제품 사줬는데 아이가 그린핑거가 훨씬 좋다네요그래서 또 샀습니다
567,5,최고예요아이들 썬크림으로 샀는데 저도 함께 바르고있어요바르면 안색이 톤업되네요ㅋ피부가 민감한데 트러블없이 이용하고 있어요향은 강한 편이지만 싫어하지 않는 향이라 좋아요
568,5,유통기한 22년 8월입니다 초딩아이들과 같이 쓰고 있어유통기한 22년 8월입니다초딩아이들과 같이 쓰고 있어요순하고 향도 많이 안나고 좋아요저렴하게 잘 구매한것같아 만족합니다
569,5,늘 사용해요 애기만 쓰다가 엄마도 함께 사용늘 사용해요 애기만 쓰다가 엄마도 함께 사용
570,5,빠른 배송 저렴한 가격  이 보다 좋은 수는 없는 제품빠른 배송 저렴한 가격  이 보다 좋은 수는 없는 제품아기 때부터 중학생인 딸이  지금까지 쓰는 제품이에요
571,5,늘 쓰던제품아이들 썬크림은 항상 이걸 써요축구 하는 아들래미둘 한테 딱이에요
572,5,눈따가움이 적어 구매했어요 배송도빠르고 좋아요눈따가움이 적어 구매했어요 배송도빠르고 좋아요
573,5,최고예요아이가 쓰려고 샀는데 피부가 뒤집어져 할수없이 제가 쓰는데 좋아서 계속 이것만 써요
574,5,몇년째 쓰고 있어요  아이들과 쓰기 좋습니다몇년째 쓰고 있어요  아이들과 쓰기 좋습니다
575,3,캠핑가서 발랐는데 잘 발라지고 좋네요캠핑가서 발랐는데 잘 발라지고 좋네요
576,5,잘 도착했어요원래 사용하던 제품아이가 편하대요
577,5,그린핑거 좋아요아이들이 향을 좋아하네요 만족해요
