,평점,본문
828,5,아이들 물놀이 용으로 샀어요 물에 잘 안 지워지면서 성분 착한것 같아 만족합니다지울때 2차 세안 필수입니다아이들 물놀이 용으로 샀어요 물에 잘 안 지워지면서 성분 착한것 같아 만족합니다지울때 2차 세안 필수입니다
829,5,배송 빠르고  포장도 꼼꼼히 배송되었네요아이들이 이 제품 좋아해요배송 빠르고  포장도 꼼꼼히 배송되었네요아이들이 이 제품 좋아해요
830,5,쓰던거 리필로 주문했어요 민감한 여중생 피부에도 좋습니다!!쓰던거 리필로 주문했어요 민감한 여중생 피부에도 좋습니다!!
831,4,좋아요발림성이 좋아요 피부톤도 살짝 보정되어 좋아요
832,5,배송 빠르고 유통기한 좋은 상품으로 보내주셨어요배송 빠르고 유통기한 좋은 상품으로 보내주셨어요
833,4,좋아요20개월 아이가 혼자서 하려고 해요한쪽만 계속 발라서 능 한쪽 볼만 하얗네요ㅋㅋ좋아요20개월 아이가 혼자서 하려고 해요한쪽만 계속 발라서 능 한쪽 볼만 하얗네요ㅋㅋ
834,5,아이가 늘 쓰는 제품이라귀엽게 잘 나왔네여아이가 늘 쓰는 제품이라귀엽게 잘 나왔네여
835,5,백탁현상은 좀 있지만 화장한거같아서 아이가 좋아하네요향도 은은하고 괜찮네요백탁현상은 좀 있지만 화장한거같아서 아이가 좋아하네요향도 은은하고 괜찮네요
836,5,애기가 사용하기에 부담 없이 좋아요애기가 사용하기에 부담 없이 좋아요
837,5,계속 사용하던 제품이에요 좋아요계속 사용하던 제품이에요 좋아요
838,5,초6 아이가 좋아해요 앙증맞아요초6 아이가 좋아해요 앙증맞아요
839,5,딸아이가 엄청좋아해요딸아이가 엄청좋아해요
840,5,아직 사용전인데 디쟌이 너무 아기아기하미 사랑스럽네요 ㅎㅎ아직 사용전인데 디쟌이 너무 아기아기하미 사랑스럽네요 ㅎㅎ
841,5,싸게 저렴하게 살수잇어서 좋앗습니다! 면세보다도 싼느낌이예요?? 잘쓰겠슨다 바르면 피부톤이 살짝 밝아지는거ㅛ같아요싸게 저렴하게 살수잇어서 좋앗습니다! 면세보다도 싼느낌이예요?? 잘쓰겠슨다 바르면 피부톤이 살짝 밝아지는거ㅛ같아요
842,4,아이에게 순할거같아 선택했어요차단지수가 조금만 더 높았음 줗겠어요아무래두 높으면 자극이있어 그럴테지만 자극없이 좀 더 차단이 되었음하네요아이에게 순할거같아 선택했어요차단지수가 조금만 더 높았음 줗겠어요아무래두 높으면 자극이있어 그럴테지만 자극없이 좀 더 차단이 되었음하네요
843,5,왜 평이좋은지 알것같아용 넘나만족스러워요올여름 이아이가 햇빛에서 우리아이를지켜줬네용추천해용왜 평이좋은지 알것같아용 넘나만족스러워요올여름 이아이가 햇빛에서 우리아이를지켜줬네용추천해용
844,5,저렴하게 잘 구매했어요 원래쓰던 제품입니다저렴하게 잘 구매했어요 원래쓰던 제품입니다
845,4,다음날 배송되고 유통기한도 넉넉 해서 좋아요다음날 배송되고 유통기한도 넉넉 해서 좋아요
846,4,매년 쓰는 키즈쿠션짱입니다매년 쓰는 키즈쿠션짱입니다
847,5,쓰던거라좋고 아이가좋아해요쓰던거라좋고 아이가좋아해요
848,5,약간 백탁현상이있긴해요약간 백탁현상이있긴해요
849,5,늘 쓰던거라 좋습니다늘 쓰던거라 좋습니다
850,5,잘사용하고 있어요잘사용하고 있어요
851,5,아이와 제가 같이 사용하고 있어요재구매했습니다만족합니다아이와 제가 같이 사용하고 있어요재구매했습니다만족합니다
852,4,좋아요 아기한테 자극안가는거같고 향도 괜찮아요좋아요 아기한테 자극안가는거같고 향도 괜찮아요
853,5,아기랑 재미있게 바를수있어 정말좋아요 항상 제 화장품을 바르고싶어서 옆에서 쳐다보곤했는데 같이 하니 더좋네요!아기랑 재미있게 바를수있어 정말좋아요 항상 제 화장품을 바르고싶어서 옆에서 쳐다보곤했는데 같이 하니 더좋네요!
854,5,아이가 화장품에 관심이 많아서하나 사줬어요 어린이집 가기전에 한참 두드리고 갔네요! 아이가 너무 좋아해요!!이제 엄마의 팩트를 손으로 눌러놓는 일은 없겠어요아이가 화장품에 관심이 많아서하나 사줬어요 어린이집 가기전에 한참 두드리고 갔네요! 아이가 너무 좋아해요!!이제 엄마의 팩트를 손으로 눌러놓는 일은 없겠어요
855,5,역시 백탁이 있어야 차단효과가 있나봐요 유아때부터 10세가 된 지금까지 사용중이예요역시 백탁이 있어야 차단효과가 있나봐요 유아때부터 10세가 된 지금까지 사용중이예요
856,5,아이가 화장품에 관심이 많아서 늘 엄마 화장품에 손을대는데이제 그럴일은 없겠네요!!아이가 너무 좋아해요하는 짓을 봤을때 손으로 누르고 하루종일바르고 금방쓸것같아서 리필용 같이 샀아이가 화장품에 관심이 많아서 늘 엄마 화장품에 손을대는데이제 그럴일은 없겠네요!!아이가 너무 좋아해요하는 짓을 봤을때 손으로 누르고 하루종일바르고 금방쓸것같아서 리필용 같이 샀어요!
857,5,본품 재고 남아있는곳이 많이없던데 저렴하게 클랜징티슈랑 잘삿어요본품 재고 남아있는곳이 많이없던데 저렴하게 클랜징티슈랑 잘삿어요
858,4,한번 발라봐서 딱 뭐라고 표현하긴 그렇지만 순한것같아요한번 발라봐서 딱 뭐라고 표현하긴 그렇지만 순한것같아요
859,4,매년 쓰는 키즈 쿠션  트러블없이 잘 쓰고 있어요매년 쓰는 키즈 쿠션  트러블없이 잘 쓰고 있어요
860,4,무엇보다 아이가 엄청좋아해요촉촉하게 잘발리구요무엇보다 아이가 엄청좋아해요촉촉하게 잘발리구요
861,5,배송도 빠르고 저렴한 가격에 잘 샀습니다배송도 빠르고 저렴한 가격에 잘 샀습니다
862,4,아이가 원해서 사용중입니다 조아라네요아이가 원해서 사용중입니다 조아라네요
863,5,아이들피부에 딱이예요 순하고 좋아요아이들피부에 딱이예요 순하고 좋아요
864,4,잘받았어요프리메라한번은써보고싶었어요
865,5,배송 빠르고 가격도 좋아요배송 빠르고 가격도 좋아요
866,5,첨엔 뜨는가 했는데 좋아요첨엔 뜨는가 했는데 좋아요
867,3,촉촉하고 잘발려서 좋아요촉촉하고 잘발려서 좋아요
868,4,아이가 바르고 좋아해요아이가 바르고 좋아해요
869,4,발라주기 편해서 좋네요발라주기 편해서 좋네요
870,4,사용하기 편해서 좋아요사용하기 편해서 좋아요
871,5,빠른배송 감사합니다딸아이가 좋아하네요많이 파세요빠른배송 감사합니다딸아이가 좋아하네요많이 파세요
872,5,빠른 배송 감사합니다 본품 바꾸면서 같이 구매했어요빠른 배송 감사합니다 본품 바꾸면서 같이 구매했어요
873,4,아기가 아주 좋아해요상품 품질은 아직 미지수이지만 믿고 사용합니다아기가 아주 좋아해요상품 품질은 아직 미지수이지만 믿고 사용합니다
874,5,고등딸아이가 잘 쓰는 제품입니다순해서 그런지 그리고 유분감이 없어서 이제품만 사용하네요ㅎ고등딸아이가 잘 쓰는 제품입니다순해서 그런지 그리고 유분감이 없어서 이제품만 사용하네요ㅎ
875,5,선쿠션은 처음 사용해봤는데 넘 편리하네요 선쿠션은 처음 사용해봤는데 넘 편리하네요 
876,5,좋아요딸 사용하게 구매했다가 저도 같이 사용하고 있어요트러블 없고 가벼워서 사용하기 좋아요좋아요딸 사용하게 구매했다가 저도 같이 사용하고 있어요트러블 없고 가벼워서 사용하기 좋아요
877,5,이뻐서 아이가 좋아해요 강추입니다이뻐서 아이가 좋아해요 강추입니다
878,5,발림도좋고 이가너무좋아해요발림도좋고 이가너무좋아해요
879,5,아이들에게 좋아요 굿굿아이들에게 좋아요 굿굿
880,5,잘발라줘봐야겠네요잘발라줘봐야겠네요
881,5,썬크림 바르는게 힘들어서 샀는데 바르기도 너무 쉽고 좋아요썬크림 바르는게 힘들어서 샀는데 바르기도 너무 쉽고 좋아요
882,5,아이들이 쓰기 좋아요이거 주문하고 또 주문했는데 짤렸어요가격 올랐네요
883,3,화장하는 느낌으로 애들은 좋아해요다좋은데 오래잘씻어야 지워져요초4 혼자서는 잘못지우네요엄마손길이필요함화장하는 느낌으로 애들은 좋아해요다좋은데 오래잘씻어야 지워져요초4 혼자서는 잘못지우네요엄마손길이필요함
884,5,작년에 이어 올해도 울 아들 썬쿠션은 프리메라로 주문했어요 무난무난해요 무기자차라 백탁현상있는데 아들한테 발라주면 너무 귀여워져요작년에 이어 올해도 울 아들 썬쿠션은 프리메라로 주문했어요 무난무난해요 무기자차라 백탁현상있는데 아들한테 발라주면 너무 귀여워져요
885,5,선크림은 손에묻고 스틱은 끈적여서 쿠션샀는데 넘좋네요아기도 자기가 바르겠다고 난리예요ㅎ선크림은 손에묻고 스틱은 끈적여서 쿠션샀는데 넘좋네요아기도 자기가 바르겠다고 난리예요ㅎ
886,5,계속 쓰던 쿠션인데 저렴하게 구매해서 좋아요배송도 빨리 와서 추천하고 가요계속 쓰던 쿠션인데 저렴하게 구매해서 좋아요배송도 빨리 와서 추천하고 가요
887,5,작년에 비싸게 주고샀는데 저렴해서 2개 구입했네요아이들이 좋아해요작년에 비싸게 주고샀는데 저렴해서 2개 구입했네요아이들이 좋아해요
888,5,민감한 피부를 가진 중딩딸이 좋아합니다 늘 이것만 써요민감한 피부를 가진 중딩딸이 좋아합니다 늘 이것만 써요
889,4,조카 선물로 줬는데 너무 좋아하네요 잘 사용하겠습니다조카 선물로 줬는데 너무 좋아하네요 잘 사용하겠습니다
890,5,디자인도 귀엽고 믿고 사고 쓰는 프리메라 입니다디자인도 귀엽고 믿고 사고 쓰는 프리메라 입니다
891,5,항상 쓰는거예요백탁도 없고 애 혼자 스스로 발라도잘 발라집니다딸래미가 피부가 까만 편인데요거바르면 프라이머 바른거처럼살짝 커버되서 보여서 예뻐보이네요땀에도 잘 지워지지않고맘에 들어항상 쓰는거예요백탁도 없고 애 혼자 스스로 발라도잘 발라집니다딸래미가 피부가 까만 편인데요거바르면 프라이머 바른거처럼살짝 커버되서 보여서 예뻐보이네요땀에도 잘 지워지지않고맘에 들어요
892,5,유효기간이 넉넉한 게 제일 마음에 들어요유효기간이 넉넉한 게 제일 마음에 들어요
893,5,순하고 좋네요 딸래미가 좋아해요ㅎㅎ순하고 좋네요 딸래미가 좋아해요ㅎㅎ
894,5,아이가 너무 좋아해요 부자 되세요 아이가 너무 좋아해요 부자 되세요 
895,5,배송도 빨랐어요잘 쓸거 같네요배송도 빨랐어요잘 쓸거 같네요
896,5,늘 쓰는거라 쟁여두고 있어요늘 쓰는거라 쟁여두고 있어요
897,5,계속 재구매하는 제품입니다계속 재구매하는 제품입니다
898,5,좋아요 잘 사용하고 있어요좋아요 잘 사용하고 있어요
899,3,유브이 지수가 좀 더 높으면 좋으련만프리메라는 믿고 씁니다
900,4,유통기한 최신제품이라 좋습니다다만 바를때 백탁현상이 있네요 얼굴이 하얘져요유통기한 최신제품이라 좋습니다다만 바를때 백탁현상이 있네요 얼굴이 하얘져요
901,5,여행가기전에 급하게 주문했는데 배송이 약속한 날에 도착해서 너무 좋았어요햇빛장난아닌곳인데 편해서 진짜 잘 쓰고 있어요!!여행가기전에 급하게 주문했는데 배송이 약속한 날에 도착해서 너무 좋았어요햇빛장난아닌곳인데 편해서 진짜 잘 쓰고 있어요!!
902,5,배송빠르고 좋아요전에 썼다가 재구매했어요 자극없이 순해서 프리메라것만 쓰게 됩니다
903,4,아이가 일단 좋아하네요 디자인도 이쁘고 백탁현상도별로 없어요아이가 일단 좋아하네요 디자인도 이쁘고 백탁현상도별로 없어요
904,5,아기가 좋아해요얼굴에 톡톡쳐주는게 재밌나바요만족합니다아기가 좋아해요얼굴에 톡톡쳐주는게 재밌나바요만족합니다
905,5,아이가 화장하는 것처럼 하니 거부감도 없이 잘 펴바르네요아이가 화장하는 것처럼 하니 거부감도 없이 잘 펴바르네요
906,5,아이들이 쓰기에는 다소 불편함이있어서 고학년 추천이요아이들이 쓰기에는 다소 불편함이있어서 고학년 추천이요
907,3,다음날 온다고해서 시킨건데그 뒷날와서 아쉬웠어요다음날 온다고해서 시킨건데그 뒷날와서 아쉬웠어요
908,4,항상 사용하던 제품이예요아이들 피부에 잘 맞아요항상 사용하던 제품이예요아이들 피부에 잘 맞아요
909,5,선물도 하고 딸도 쓰고애들이 쿠션형식이라 좋아해요 알아서 하기도 좋고
910,4,딸애가 민감한 피부라 순해서 쭉 이거만 써요딸애가 민감한 피부라 순해서 쭉 이거만 써요
911,5,깔끔해요깔끔하고 아이 혼자 할 수 있어서 좋네요
912,5,배송 엄청 빠르고 유통기한 넉넉해용배송 엄청 빠르고 유통기한 넉넉해용
913,5,배송완전빠르고요 일단 울애기가 톡톡두드리는거 좋아해서 넘 좋아하네요배송완전빠르고요 일단 울애기가 톡톡두드리는거 좋아해서 넘 좋아하네요
914,5,순해서 좋네요4학년 초4딸 씁니다순해서 좋네요4학년 초4딸 씁니다
915,5,아이가 좋아하네요 배송 빨라요아이가 좋아하네요 배송 빨라요
916,5,초4딸 순해서 잘 쓰고 있어요초4딸 순해서 잘 쓰고 있어요
